OnsetL,Resp,RT,TrialType,Distractors,Task,PhotoD,Hemifield,Visibility,Saccade,Set,Blink
515.8750,MISS,0,Catch,Present,AttendLeft,Coerced,Left,Visible,0.00,04,Accept
529.8070,MISS,0,Catch,Present,AttendLeft,Coerced,Left,Visible,0.00,01,Accept
536.0470,MISS,0,Catch,Present,AttendLeft,Coerced,Left,Visible,0.00,01,Accept
559.9060,MISS,0,Catch,Present,AttendLeft,Coerced,Left,Visible,0.00,04,Accept
563.1260,MISS,0,Catch,Present,AttendLeft,Coerced,Left,Visible,0.00,04,Accept
567.0610,MISS,0,Catch,Present,AttendLeft,Coerced,Left,Visible,0.00,04,Accept
568.0760,MISS,0,Catch,Present,AttendLeft,Coerced,Left,Visible,0.00,04,Accept
580.7810,MISS,0,Catch,Present,AttendLeft,Coerced,Left,Visible,0.00,01,Accept
582.5020,MISS,0,Catch,Present,AttendLeft,Coerced,Left,Visible,0.00,01,Accept
583.6020,MISS,0,Catch,Present,AttendLeft,Coerced,Left,Visible,0.00,01,Accept
586.6230,MISS,0,Catch,Present,AttendLeft,Coerced,Right,Visible,0.00,01,Accept
587.3400,MISS,0,Catch,Present,AttendLeft,Coerced,Left,Visible,0.00,01,Accept
597.0380,MISS,0,Catch,Present,AttendLeft,Coerced,Left,Visible,0.00,02,Accept
598.3400,EMG1,0.4590,Catch,Present,AttendLeft,Coerced,Left,Visible,0.00,02,Accept
600.2580,MISS,0,Catch,Present,AttendLeft,Coerced,Right,Visible,0.00,02,Accept
604.6780,MISS,0,Catch,Present,AttendLeft,Coerced,Left,Visible,0.00,02,Accept
606.1760,MISS,0,Catch,Present,AttendLeft,Coerced,Left,Visible,0.00,02,Accept
606.8940,MISS,0,Catch,Present,AttendLeft,Coerced,Left,Visible,0.00,02,Accept
629.9090,MISS,0,Catch,Present,AttendLeft,Coerced,Left,Visible,0.00,03,Accept
639.2520,MISS,0,Catch,Present,AttendLeft,Coerced,Left,Visible,0.00,03,Accept
641.1450,MISS,0,Catch,Present,AttendLeft,Coerced,Left,Visible,0.00,03,Accept
648.3420,MISS,0,Catch,Present,AttendLeft,Coerced,Left,Visible,0.00,04,Accept
656.1830,MISS,0,Catch,Present,AttendLeft,Coerced,Left,Visible,0.00,04,Accept
658.0010,MISS,0,Catch,Present,AttendLeft,Coerced,Left,Visible,0.00,04,Accept
